Model	#pos	#neg	AUROC	AP	Rc|FPR1e-1	Rc|FPR1e-2	Rc|FPR1e-3	Rc|FPR1e-4	Rc|FPR1e-5
bass-model1	181.0	437236.0	0.963054814348841	0.02883706053341574	0.8950276243093923	0.3756906077348066	0.1878453038674033	0.022099447513812154	0.0
bass-model-avg	181.0	437236.0	0.963054814348841	0.02883706053341574	0.8950276243093923	0.3756906077348066	0.1878453038674033	0.022099447513812154	0.0
bass-modelcomb1	181.0	437236.0	0.963054814348841	0.02883706053341574	0.8950276243093923	0.3756906077348066	0.1878453038674033	0.022099447513812154	0.0
