Model	#pos	#neg	AUROC	AP	Rc|FPR1e-1	Rc|FPR1e-2	Rc|FPR1e-3
bass-model1	143.0	2411.0	0.9747573040812362	0.937329639929433	0.951048951048951	0.9090909090909091	0.8461538461538461
bass-model-avg	143.0	2411.0	0.9747573040812362	0.937329639929433	0.951048951048951	0.9090909090909091	0.8461538461538461
bass-modelcomb1	143.0	2411.0	0.9747573040812362	0.937329639929433	0.951048951048951	0.9090909090909091	0.8461538461538461
