Model	#pos	#neg	AUROC	AP	Rc|FPR1e-1	Rc|FPR1e-2	Rc|FPR1e-3
bass-model1	67.0	2411.0	0.8682159505252666	0.5914972981128328	0.6716417910447762	0.5522388059701493	0.47761194029850745
bass-model-avg	67.0	2411.0	0.8682159505252666	0.5914972981128328	0.6716417910447762	0.5522388059701493	0.47761194029850745
bass-modelcomb1	67.0	2411.0	0.8682159505252666	0.5914972981128328	0.6716417910447762	0.5522388059701493	0.47761194029850745
